ID,Pension personal,Pension corporativa,Fondo inversión,Fondo inversión (extra),Acciones,Activos renta fija,Criptomonedas,Criptomonedas (extra),Hipoteca_actual,Hipoteca_adquirida_2y,Prestamo_personal_actual,Prestamo_personal_adquirido_2y,Tarjeta_credito_adquirida_2y,Descubierto_autorizado,Tarjeta_credito_para_efectivo,Hipoteca_flexible,Prestamo_contra_fondo_pension,Microcredito,Payday_loan,Empeño_en_casa_de_empeño,Ayuda_familia_comunidad,Prestamo_familia_comunidad
2278,0,0,0,1,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2279,-98,0,0,0,-98,0,-98,-98,1,0,-98,-98,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2280,0,0,1,0,0,-98,0,0,0,0,-98,-98,1,0,0,0,0,0,0,0,1,0
2281,0,0,0,0,0,0,0,0,0,0,0,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2282,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2283,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2284,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2285,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2286,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2287,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2288,1,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2289,0,-98,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2290,0,0,1,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2291,-98,0,0,0,0,-98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,0,0,0,0,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2293,1,1,1,1,-98,1,0,0,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2294,1,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2295,1,0,0,0,0,0,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2296,1,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2297,-98,0,0,0,-98,-98,-98,-98,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2298,1,1,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2299,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2300,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2301,1,0,0,0,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2302,1,0,1,1,0,1,1,1,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2303,0,0,0,0,-98,-98,0,1,-98,-98,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2306,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2307,0,0,1,1,0,0,0,0,1,1,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2308,1,0,0,0,0,1,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2309,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2310,-98,-98,0,0,0,-98,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2311,1,1,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2312,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2313,-98,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,-98,0,-98,-98,-98,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2315,1,0,0,0,1,1,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2316,0,0,0,0,0,-99,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2317,0,0,0,0,0,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2318,0,0,0,0,0,-98,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2319,1,0,-98,-98,0,-98,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2320,0,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2321,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2322,0,0,0,0,0,0,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2323,0,0,0,0,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2324,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2325,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2326,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2327,0,-98,0,0,-98,1,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2328,0,0,0,0,0,0,0,0,0,0,0,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2329,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2330,-98,0,0,0,-98,-98,0,1,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2331,0,0,0,0,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2332,1,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2333,0,-98,0,0,0,-98,-98,-98,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2334,0,0,-98,-98,-98,-98,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
2335,1,-98,0,0,-98,0,-98,-98,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2336,1,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2337,0,0,0,0,0,-98,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
2338,0,0,0,0,0,-98,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2339,0,0,-98,-98,-98,-98,-98,-98,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2340,0,0,0,0,0,-98,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2341,1,0,0,0,0,-98,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2342,0,0,0,0,0,-98,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0
2343,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2344,1,0,0,0,0,1,0,0,1,0,0,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2345,1,1,-97,-97,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2346,1,0,0,0,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2347,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2348,1,0,0,0,0,0,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2349,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2350,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2351,1,1,0,0,0,1,1,1,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2352,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2353,1,1,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2354,1,0,1,1,0,1,0,0,0,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2355,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2356,0,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2357,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2358,1,0,0,0,0,0,0,0,0,0,0,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2359,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2360,0,0,0,0,-98,-98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,1,-98,-98,-98,-98,-98,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2362,0,0,1,0,0,0,0,0,1,1,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2363,0,0,1,1,0,0,0,1,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2364,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2365,0,0,1,1,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2366,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2367,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,-98,-98,0,0,-98,-98,-98,-98,-98,-98,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2369,0,0,0,0,0,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2370,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98
2371,0,0,0,0,0,-98,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2372,0,-98,0,0,-98,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2373,0,0,0,0,0,-98,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2374,0,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2375,0,0,-98,-98,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2376,0,0,1,0,0,1,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2377,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2378,-98,-98,0,0,-98,-98,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2379,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2380,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2381,0,0,0,0,-98,-98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,1,1,1,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2383,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2384,0,0,1,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2385,1,1,1,1,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2386,0,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2387,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,1,1,1,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2389,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2390,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2391,0,-98,-98,-98,-98,0,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2392,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2393,0,0,0,0,0,-98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2394,0,0,1,1,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2395,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2396,0,-98,0,0,-98,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2397,0,1,0,0,1,1,0,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2398,0,0,0,0,-98,0,0,0,0,0,0,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2399,0,0,0,0,0,0,1,1,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2400,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2401,0,1,1,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2402,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2403,0,0,1,0,0,1,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2404,-98,-98,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2405,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2406,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2407,0,-98,-98,-98,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2408,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2409,1,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2410,1,1,1,1,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2411,1,1,1,0,0,0,0,0,1,0,0,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2412,1,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2413,0,0,0,0,0,1,0,0,1,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2414,0,0,1,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2415,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2416,1,0,0,0,-98,-98,-98,-98,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2417,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2418,0,0,0,0,0,-98,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2419,0,-98,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2420,1,1,1,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2421,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2422,1,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2423,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2424,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2425,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2426,0,0,0,0,0,-98,0,0,1,1,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2427,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2428,0,0,1,0,0,0,0,0,1,1,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2429,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2430,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2431,-98,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2432,0,0,1,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2433,0,0,-98,-98,-98,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2434,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2435,0,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2436,-98,-98,-98,-98,-98,-98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,-98,-98,-98,-98,-98,-98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2438,0,0,0,0,0,-98,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2439,1,0,0,0,0,0,0,0,1,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2440,0,0,0,0,-98,0,-98,-98,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2441,1,0,0,0,0,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2442,-98,-98,-98,-98,-98,-98,-98,-98,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98
2443,0,0,0,0,-98,-98,1,1,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2444,1,1,1,1,0,1,1,1,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2445,0,1,0,0,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2446,1,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2447,0,0,1,0,0,-98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2448,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,0,0,1,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2450,0,-98,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2451,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2452,0,0,0,0,-98,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2453,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2455,0,1,0,0,0,1,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2456,-98,0,0,0,-98,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2457,0,0,0,0,-98,-98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2458,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2459,0,0,0,0,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2460,1,0,0,0,0,-98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2461,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98
2462,0,0,0,0,0,0,-98,-98,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2463,1,1,0,0,0,-97,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2464,0,1,0,0,0,0,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2465,0,0,0,0,0,0,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2466,0,0,0,0,0,1,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2467,1,1,0,0,-98,0,-98,-98,1,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2468,-98,0,0,0,-98,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2469,1,1,1,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2470,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2472,0,-98,-98,-98,-98,-98,-98,-98,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2473,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2474,1,0,0,0,0,0,0,0,1,0,0,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2475,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2476,0,1,1,1,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2477,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2478,0,0,0,0,0,0,0,0,1,1,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2479,0,0,0,0,0,0,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2480,0,0,0,0,0,-98,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2481,1,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2482,1,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2483,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2484,0,-98,0,0,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2485,1,1,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2486,0,0,0,0,0,-98,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2487,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2488,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2489,0,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2490,0,0,0,0,0,-98,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0
2491,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2492,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2493,1,1,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2494,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2495,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98
2496,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
2497,-98,0,0,0,-98,1,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2498,0,1,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2499,0,0,1,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2500,0,1,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2501,0,-98,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2502,1,0,0,0,0,-98,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2503,0,0,0,0,0,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2504,1,0,1,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2505,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2506,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2508,0,0,0,0,-98,-98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2509,0,0,0,0,0,0,0,0,0,0,1,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2510,1,0,0,1,0,1,0,1,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2511,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2512,0,0,0,0,0,0,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2513,-98,0,0,0,-98,-98,0,0,0,0,-98,-98,1,0,0,0,0,0,0,0,1,0
2514,0,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2515,-98,-98,-98,-98,-98,0,-98,-98,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2516,-98,-98,-98,-98,-98,-98,-98,-98,0,0,-98,-98,0,0,0,0,0,0,0,0,1,0
2517,0,0,0,0,0,-98,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2518,0,1,1,1,0,0,1,1,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2519,0,0,0,0,-98,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1
2520,0,0,1,0,0,1,0,0,1,0,0,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
2521,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2522,0,0,0,0,0,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2523,-98,-98,-98,-98,-98,-98,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
2524,0,0,1,1,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
